SpatialDimensionValueCode,TimeDim,NumericValue
LBN,2019,0.69501
LBN,2020,0.79036
LBN,2021,0.70191
LBR,2000,5.10193
LBR,2001,4.98547
LBR,2002,5.21139
LBR,2003,4.87203
LBR,2004,5.22903
LBR,2005,4.9542
LBR,2006,5.07396
LBR,2007,5.07413
LBR,2008,5.18836
LBR,2009,5.48844
LBR,2010,5.79656
LBR,2011,6.13353
LBR,2012,6.02234
LBR,2013,5.87555
LBR,2014,5.75231
LBR,2015,5.79848
LBR,2016,5.82739
LBR,2017,5.95319
LBR,2018,5.87288
LBR,2019,5.87271
LBR,2020,5.88944
LBR,2021,5.96626
LBY,2000,4.63144
LBY,2001,5.27797
LBY,2002,4.82143
LBY,2003,4.91389
LBY,2004,4.46868
LBY,2005,4.27791
LBY,2006,3.63584
LBY,2007,4.13919
LBY,2008,4.65787
LBY,2009,5.13278
LBY,2010,5.22098
LBY,2011,6.55494
LBY,2012,4.36312
LBY,2013,3.83447
LBY,2014,5.74654
LBY,2015,5.91996
LBY,2016,5.61871
LBY,2017,6.28815
LBY,2018,6.4872
LBY,2019,5.94651
LBY,2020,4.96354
LBY,2021,5.0049
LCA,2000,7.28107
LCA,2001,7.31416
LCA,2002,6.76336
LCA,2003,7.10064
LCA,2004,6.61529
LCA,2005,6.68321
LCA,2006,6.88706
LCA,2007,6.46219
LCA,2008,6.50933
LCA,2009,6.67189
LCA,2010,7.55759
LCA,2011,6.86995
LCA,2012,8.19965
LCA,2013,7.3899
LCA,2014,7.44044
LCA,2015,7.71562
LCA,2016,7.44038
LCA,2017,7.10668
LCA,2018,6.93358
LCA,2019,7.22977
LCA,2020,7.33712
LCA,2021,5.26623
LKA,2000,38.89828
LKA,2001,33.75726
LKA,2002,29.9527
LKA,2003,28.1905
LKA,2004,25.17738
LKA,2005,25.40251
LKA,2006,24.14022
LKA,2007,22.03011
LKA,2008,21.22991
LKA,2009,18.99176
LKA,2010,17.33741
LKA,2011,18.15215
LKA,2012,17.08322
LKA,2013,16.00481
LKA,2014,15.02821
LKA,2015,14.79542
LKA,2016,15.10393
LKA,2017,15.19743
LKA,2018,15.4559
LKA,2019,15.94353
LKA,2020,12.4353
LKA,2021,14.74318
LSO,2000,12.67766
LSO,2001,11.43311
LSO,2002,12.62254
LSO,2003,14.76835
LSO,2004,15.533
LSO,2005,17.15904
LSO,2006,19.01457
LSO,2007,21.38585
LSO,2008,16.41876
LSO,2009,15.8151
LSO,2010,25.99457
LSO,2011,27.34052
LSO,2012,21.71384
LSO,2013,24.13548
LSO,2014,27.95616
LSO,2015,27.87277
LSO,2016,26.72669
LSO,2017,26.06679
LSO,2018,27.88441
LSO,2019,28.76971
LSO,2020,33.37877
LSO,2021,28.66132
LTU,2000,50.40488
LTU,2001,47.386
LTU,2002,47.57504
LTU,2003,45.7027
LTU,2004,43.82399
LTU,2005,43.2113
LTU,2006,35.40331
LTU,2007,34.50852
LTU,2008,38.15835
LTU,2009,39.25703
LTU,2010,37.47441
LTU,2011,38.31856
LTU,2012,35.08015
LTU,2013,40.76936
LTU,2014,35.50723
LTU,2015,34.49336
LTU,2016,32.33963
LTU,2017,29.52678
LTU,2018,27.40435
LTU,2019,26.32802
LTU,2020,24.51666
LTU,2021,22.12234
LUX,2000,15.0642
LUX,2001,15.77208
LUX,2002,15.14166
LUX,2003,15.05935
LUX,2004,11.56676
LUX,2005,12.86431
LUX,2006,14.13839
LUX,2007,13.45985
LUX,2008,13.02526
LUX,2009,11.02429
LUX,2010,11.68707
LUX,2011,11.99006
LUX,2012,11.29294
LUX,2013,11.27582
LUX,2014,12.57068
LUX,2015,12.34262
LUX,2016,10.22213
LUX,2017,9.955
LUX,2018,10.07447
LUX,2019,11.15993
LUX,2020,9.68683
LUX,2021,8.22451
LVA,2000,34.82475
LVA,2001,32.29328
LVA,2002,31.60169
LVA,2003,29.36922
LVA,2004,26.96057
LVA,2005,26.72268
LVA,2006,23.2163
LVA,2007,20.95137
LVA,2008,26.53947
LVA,2009,26.42033
LVA,2010,22.72206
LVA,2011,22.77686
LVA,2012,23.62347
LVA,2013,20.75467
LVA,2014,20.91631
LVA,2015,21.67794
LVA,2016,21.04376
LVA,2017,21.03604
LVA,2018,18.05919
LVA,2019,17.16161
LVA,2020,18.00622
LVA,2021,15.20641
MAR,2000,4.51196
MAR,2001,4.32454
MAR,2002,4.27914
MAR,2003,4.46339
MAR,2004,4.3466
MAR,2005,4.3886
MAR,2006,4.25095
MAR,2007,3.94132
MAR,2008,3.95662
MAR,2009,4.05889
MAR,2010,3.99806
MAR,2011,3.96639
MAR,2012,3.88718
MAR,2013,3.80357
MAR,2014,3.68292
MAR,2015,3.56739
MAR,2016,3.46054
MAR,2017,3.31578
MAR,2018,3.24597
MAR,2019,3.2159
MAR,2020,2.90119
MAR,2021,2.91303
MDA,2000,19.1606
MDA,2001,21.15954
MDA,2002,19.84562
MDA,2003,20.86923
MDA,2004,20.53984
MDA,2005,21.73711
MDA,2006,21.81001
MDA,2007,19.15313
MDA,2008,20.93022
MDA,2009,21.25054
MDA,2010,21.8059
MDA,2011,15.49002
MDA,2012,16.70908
MDA,2013,15.99261
MDA,2014,16.17504
MDA,2015,14.8717
MDA,2016,14.76423
MDA,2017,13.55233
MDA,2018,13.07096
MDA,2019,12.68467
MDA,2020,11.61623
MDA,2021,14.14252
MDG,2000,5.8102
MDG,2001,5.86413
MDG,2002,5.99668
MDG,2003,5.99355
MDG,2004,6.10799
MDG,2005,6.19731
MDG,2006,6.17696
MDG,2007,6.04434
MDG,2008,5.98241
MDG,2009,5.91925
MDG,2010,5.94367
MDG,2011,5.95194
MDG,2012,5.81206
MDG,2013,5.81881
MDG,2014,5.92155
MDG,2015,5.79989
MDG,2016,5.89052
MDG,2017,5.88353
MDG,2018,5.91633
MDG,2019,5.95713
MDG,2020,6.30069
MDG,2021,6.09028
MDV,2000,2.91572
MDV,2001,2.86675
MDV,2002,2.79848
MDV,2003,2.7954
MDV,2004,2.33781
MDV,2005,2.44964
MDV,2006,2.64479
MDV,2007,2.65446
MDV,2008,2.78058
MDV,2009,2.77505
MDV,2010,2.71265
MDV,2011,2.71652
MDV,2012,2.76682
MDV,2013,2.59403
MDV,2014,2.67245
MDV,2015,2.52868
MDV,2016,2.6189
MDV,2017,2.39659
MDV,2018,2.04242
MDV,2019,2.51266
MDV,2020,1.93177
MDV,2021,1.46855
MEX,2000,3.70327
MEX,2001,3.95287
MEX,2002,4.00473
MEX,2003,4.10963
MEX,2004,4.11297
MEX,2005,4.24198
MEX,2006,4.06369
MEX,2007,4.11636
MEX,2008,4.40103
MEX,2009,4.66245
MEX,2010,4.48942
MEX,2011,5.25541
MEX,2012,4.87101
MEX,2013,5.212
MEX,2014,5.6623
MEX,2015,5.61447
MEX,2016,5.51418
MEX,2017,5.6711
MEX,2018,5.80491
MEX,2019,6.15305
MEX,2020,6.35756
MEX,2021,6.95021
MKD,2000,7.44519
MKD,2001,9.9584
MKD,2002,7.74422
MKD,2003,7.1859
MKD,2004,8.50982
MKD,2005,6.84288
MKD,2006,7.79518
MKD,2007,7.4204
MKD,2008,7.41848
MKD,2009,7.70915
MKD,2010,5.67794
MKD,2011,5.9738
MKD,2012,8.06239
MKD,2013,7.73339
MKD,2014,6.36082
MKD,2015,5.40863
MKD,2016,5.87543
MKD,2017,5.32349
MKD,2018,5.45782
MKD,2019,5.01671
MKD,2020,5.21406
MKD,2021,5.78062
MLI,2000,4.03012
MLI,2001,4.09237
MLI,2002,4.06795
MLI,2003,3.9856
MLI,2004,3.95741
MLI,2005,3.92852
MLI,2006,3.94227
MLI,2007,4.05937
MLI,2008,4.12896
MLI,2009,4.18868
MLI,2010,4.14051
MLI,2011,4.13769
MLI,2012,4.23385
MLI,2013,4.22939
MLI,2014,4.20213
MLI,2015,4.24772
MLI,2016,4.20898
MLI,2017,4.19735
MLI,2018,4.12485
MLI,2019,4.03248
MLI,2020,4.05298
MLI,2021,4.15653
MLT,2000,6.79623
MLT,2001,7.27655
MLT,2002,5.61955
MLT,2003,5.42751
MLT,2004,5.65892
MLT,2005,5.50232
MLT,2006,6.3761
MLT,2007,5.45529
MLT,2008,6.38159
MLT,2009,7.05912
MLT,2010,7.61123
MLT,2011,7.06012
MLT,2012,6.06015
MLT,2013,7.06222
MLT,2014,7.05488
MLT,2015,7.02705
MLT,2016,6.00854
MLT,2017,5.18167
MLT,2018,5.00605
MLT,2019,5.94768
MLT,2020,5.68855
MLT,2021,6.46708
MMR,2000,3.93345
MMR,2001,3.86758
MMR,2002,3.87943
MMR,2003,3.82949
MMR,2004,3.84268
MMR,2005,3.79453
MMR,2006,3.74821
MMR,2007,3.64069
MMR,2008,3.52723
MMR,2009,3.37726
MMR,2010,3.28665
MMR,2011,3.22997
MMR,2012,3.19228
MMR,2013,3.14169
MMR,2014,3.1393
MMR,2015,3.1212
MMR,2016,3.10042
MMR,2017,3.04358
MMR,2018,3.0535
MMR,2019,3.06289
MMR,2020,2.89326
MMR,2021,2.89401
MNE,2000,16.14034
MNE,2001,15.50965
MNE,2002,15.92822
MNE,2003,15.57341
MNE,2004,15.81339
MNE,2005,15.73073
MNE,2006,15.6866
MNE,2007,14.70522
MNE,2008,14.39695
MNE,2009,14.38059
MNE,2010,13.88874
MNE,2011,14.21247
MNE,2012,13.80622
MNE,2013,13.19941
MNE,2014,13.09046
MNE,2015,12.95542
MNE,2016,12.71647
MNE,2017,13.32827
MNE,2018,13.53986
MNE,2019,14.131
MNE,2020,15.19571
MNE,2021,11.30898
MNG,2000,16.24362
MNG,2001,16.20293
MNG,2002,15.79672
MNG,2003,17.1376
MNG,2004,17.68401
MNG,2005,18.23755
MNG,2006,18.10361
MNG,2007,18.12202
MNG,2008,18.50017
MNG,2009,18.97503
MNG,2010,19.92252
MNG,2011,22.16592
MNG,2012,21.19126
MNG,2013,19.42509
MNG,2014,18.29529
MNG,2015,18.62585
MNG,2016,18.4824
MNG,2017,17.89559
MNG,2018,17.14657
MNG,2019,17.32934
MNG,2020,18.83673
MNG,2021,18.49847
MOZ,2000,6.5014
MOZ,2001,6.27612
MOZ,2002,6.35734
MOZ,2003,6.26354
MOZ,2004,6.28278
MOZ,2005,6.45021
MOZ,2006,6.87594
MOZ,2007,7.5819
MOZ,2008,8.12136
MOZ,2009,8.60645
MOZ,2010,9.09861
MOZ,2011,9.34193
MOZ,2012,9.29657
MOZ,2013,9.83586
MOZ,2014,10.65095
MOZ,2015,10.93427
MOZ,2016,11.91953
MOZ,2017,12.47961
MOZ,2018,12.46407
MOZ,2019,11.59363
MOZ,2020,10.79211
MOZ,2021,10.60589
MRT,2000,2.73414
MRT,2001,2.76211
MRT,2002,2.7282
MRT,2003,2.66945
MRT,2004,2.68132
MRT,2005,2.63939
MRT,2006,2.65504
MRT,2007,2.52659
MRT,2008,2.50116
MRT,2009,2.59425
MRT,2010,2.62934
MRT,2011,2.64307
MRT,2012,2.80884
MRT,2013,2.8138
MRT,2014,2.77928
MRT,2015,2.72537
MRT,2016,2.75425
MRT,2017,2.76289
MRT,2018,2.75073
MRT,2019,2.7497
MRT,2020,2.67444
MRT,2021,2.70782
MUS,2000,12.13652
MUS,2001,10.19024
MUS,2002,11.57241
MUS,2003,7.86258
MUS,2004,8.4228
MUS,2005,9.20918
MUS,2006,9.74297
MUS,2007,10.67822
MUS,2008,6.9779
MUS,2009,9.49376
MUS,2010,7.90704
MUS,2011,9.62241
MUS,2012,9.95467
MUS,2013,8.48474
MUS,2014,10.5352
MUS,2015,8.35834
MUS,2016,8.33394
MUS,2017,9.45738
MUS,2018,8.97651
MUS,2019,9.76227
MUS,2020,11.40563
MUS,2021,10.52019
MWI,2000,7.49018
MWI,2001,7.32472
MWI,2002,7.28033
MWI,2003,7.62285
MWI,2004,7.33395
MWI,2005,7.50441
MWI,2006,7.75426
MWI,2007,7.53846
MWI,2008,6.89672
MWI,2009,6.777
MWI,2010,6.60035
MWI,2011,6.55134
MWI,2012,6.47455
MWI,2013,6.43828
MWI,2014,6.36457
MWI,2015,6.49302
MWI,2016,6.62969
MWI,2017,6.85283
MWI,2018,6.96398
MWI,2019,7.265
MWI,2020,7.06831
MWI,2021,7.56846
MYS,2000,4.40479
MYS,2001,4.24652
MYS,2002,4.19379
MYS,2003,4.37
MYS,2004,4.3729
MYS,2005,4.27961
MYS,2006,4.17195
MYS,2007,4.12271
MYS,2008,4.27854
MYS,2009,4.38871
MYS,2010,4.37965
MYS,2011,4.36273
MYS,2012,4.18383
MYS,2013,4.12231
MYS,2014,4.29978
MYS,2015,4.78968
MYS,2016,4.89433
MYS,2017,5.06245
MYS,2018,5.23726
MYS,2019,5.35123
MYS,2020,4.2624
MYS,2021,5.65403
NAM,2000,9.71476
NAM,2001,9.76891
NAM,2002,10.35765
NAM,2003,10.56929
NAM,2004,10.45009
NAM,2005,10.344
NAM,2006,9.95185
NAM,2007,9.46106
NAM,2008,9.20793
NAM,2009,8.60731
NAM,2010,8.50303
NAM,2011,8.99648
NAM,2012,8.77899
NAM,2013,8.9114
NAM,2014,9.62436
NAM,2015,9.51883
NAM,2016,8.01852
NAM,2017,8.87481
NAM,2018,8.27959
NAM,2019,8.29863
NAM,2020,8.36008
NAM,2021,8.58905
NER,2000,3.87437
NER,2001,3.98391
NER,2002,3.9145
NER,2003,3.99644
NER,2004,3.89726
NER,2005,4.05004
NER,2006,4.00665
NER,2007,4.10093
NER,2008,3.95808
NER,2009,4.06219
NER,2010,4.13454
NER,2011,4.27352
NER,2012,4.40495
NER,2013,4.48351
NER,2014,4.52197
NER,2015,4.51543
NER,2016,4.49207
NER,2017,4.4995
NER,2018,4.51222
NER,2019,4.54444
NER,2020,4.33445
NER,2021,4.476
NGA,2000,5.27441
NGA,2001,5.37127
NGA,2002,5.21205
NGA,2003,5.17918
NGA,2004,5.25833
NGA,2005,5.07689
NGA,2006,5.19516
NGA,2007,5.19221
NGA,2008,5.12899
NGA,2009,5.20091
NGA,2010,5.07549
NGA,2011,4.93606
NGA,2012,4.80876
NGA,2013,4.67057
NGA,2014,4.62194
NGA,2015,4.45754
NGA,2016,4.42833
NGA,2017,4.35548
NGA,2018,4.43682
NGA,2019,4.40652
NGA,2020,4.55586
NGA,2021,4.99334
NIC,2000,7.58793
NIC,2001,6.61419
NIC,2002,6.47199
NIC,2003,6.9726
NIC,2004,6.55791
NIC,2005,6.22637
NIC,2006,5.53554
NIC,2007,5.85924
NIC,2008,5.9338
NIC,2009,5.81908
NIC,2010,5.44997
NIC,2011,6.19658
NIC,2012,5.05056
NIC,2013,5.75493
NIC,2014,5.17952
NIC,2015,4.72137
NIC,2016,4.84826
NIC,2017,4.97558
NIC,2018,5.27495
NIC,2019,4.6513
NIC,2020,3.64802
NIC,2021,4.24405
NLD,2000,9.52017
NLD,2001,9.54865
NLD,2002,9.96007
NLD,2003,9.55124
NLD,2004,9.64783
NLD,2005,9.78626
NLD,2006,9.58047
NLD,2007,8.44638
NLD,2008,8.96719
NLD,2009,9.41683
NLD,2010,9.8338
NLD,2011,10.07376
NLD,2012,10.72222
NLD,2013,11.82571
NLD,2014,11.62603
NLD,2015,11.78067
NLD,2016,11.83357
NLD,2017,11.92674
NLD,2018,11.27898
NLD,2019,11.04973
NLD,2020,11.0635
NLD,2021,11.50394
NOR,2000,12.8306
NOR,2001,12.79765
NOR,2002,11.44342
NOR,2003,11.57316
NOR,2004,12.09697
NOR,2005,12.11945
NOR,2006,12.0002
NOR,2007,10.91227
NOR,2008,11.09834
NOR,2009,12.51781
NOR,2010,11.83676
NOR,2011,13.00432
NOR,2012,10.98259
NOR,2013,11.43241
NOR,2014,11.21858
NOR,2015,11.92389
NOR,2016,12.22729
NOR,2017,11.7468
NOR,2018,13.3477
NOR,2019,12.57468
NOR,2020,12.52131
NOR,2021,13.18888
NPL,2000,9.91652
NPL,2001,9.63566
NPL,2002,9.48113
NPL,2003,9.44918
NPL,2004,9.40889
NPL,2005,9.52778
NPL,2006,9.63619
NPL,2007,9.57065
NPL,2008,9.31709
NPL,2009,9.66769
NPL,2010,10.08013
NPL,2011,10.41773
NPL,2012,10.23671
NPL,2013,10.64692
NPL,2014,10.64528
NPL,2015,10.63209
NPL,2016,10.35958
NPL,2017,10.58115
NPL,2018,10.5975
NPL,2019,10.55694
NPL,2020,9.80303
NPL,2021,10.13987
NZL,2000,12.55887
NZL,2001,13.85446
NZL,2002,12.39253
NZL,2003,13.70136
NZL,2004,12.69654
NZL,2005,12.9851
NZL,2006,13.1615
NZL,2007,12.27085
NZL,2008,12.35442
NZL,2009,11.45687
NZL,2010,12.54098
NZL,2011,11.38828
NZL,2012,12.62726
NZL,2013,12.09812
NZL,2014,11.68981
NZL,2015,11.94135
NZL,2016,12.46966
NZL,2017,12.83187
NZL,2018,11.73025
NZL,2019,11.81099
NZL,2020,11.34768
NZL,2021,11.92408
OMN,2000,2.33135
OMN,2001,2.3258
OMN,2002,2.12461
OMN,2003,2.16427
OMN,2004,2.03754
OMN,2005,2.02879
OMN,2006,1.9782
OMN,2007,1.76286
OMN,2008,1.65562
OMN,2009,1.02303
OMN,2010,1.81458
OMN,2011,1.95312
OMN,2012,2.04768
OMN,2013,1.94972
OMN,2014,2.0441
OMN,2015,1.68874
OMN,2016,1.81415
OMN,2017,1.91201
OMN,2018,2.04916
OMN,2019,2.00213
OMN,2020,1.20818
OMN,2021,0.90892
PAK,2000,6.94797
PAK,2001,6.87361
PAK,2002,6.97881
PAK,2003,6.80361
PAK,2004,6.97934
PAK,2005,7.03046
PAK,2006,7.00611
PAK,2007,6.85945
PAK,2008,6.86471
PAK,2009,6.75686
PAK,2010,6.33866
PAK,2011,6.25616
PAK,2012,6.4326
PAK,2013,5.82132
PAK,2014,6.33436
PAK,2015,6.40597
PAK,2016,6.38881
PAK,2017,6.37343
PAK,2018,6.2223
PAK,2019,6.08986
PAK,2020,5.43162
PAK,2021,5.63959
PAN,2000,4.66208
PAN,2001,5.0416
PAN,2002,4.90596
PAN,2003,5.67756
PAN,2004,5.53658
PAN,2005,4.79333
PAN,2006,5.44672
PAN,2007,4.83024
PAN,2008,5.22334
PAN,2009,4.79764
PAN,2010,3.93727
PAN,2011,3.90154
PAN,2012,3.55103
PAN,2013,3.39861
PAN,2014,4.0473
PAN,2015,2.75822
PAN,2016,3.0949
PAN,2017,3.02988
PAN,2018,2.84992
PAN,2019,2.55067
PAN,2020,2.44702
PAN,2021,3.28997
PER,2000,1.03733
PER,2001,1.20244
PER,2002,1.39534
PER,2003,1.27476
PER,2004,1.08392
PER,2005,0.77221
PER,2006,1.02384
PER,2007,1.56932
PER,2008,1.49525
PER,2009,0.60125
PER,2010,1.09394
PER,2011,2.13877
PER,2012,2.56605
PER,2013,1.29757
PER,2014,1.54291
PER,2015,0.96303
PER,2016,1.42041
PER,2017,1.40996
PER,2018,1.80437
PER,2019,2.19134
PER,2020,1.49976
PER,2021,1.5378
PHL,2000,2.01074
PHL,2001,1.72849
PHL,2002,1.95617
PHL,2003,2.23925
PHL,2004,2.18514
PHL,2005,2.39777
PHL,2006,2.4431
PHL,2007,2.33894
PHL,2008,2.47649
PHL,2009,2.81715
PHL,2010,2.84764
PHL,2011,3.17376
PHL,2012,2.9162
PHL,2013,2.81049
PHL,2014,2.71519
PHL,2015,3.14923
PHL,2016,3.21507
PHL,2017,3.25668
PHL,2018,3.61263
PHL,2019,3.04222
PHL,2020,3.17072
PHL,2021,3.49261
PNG,2000,1.73179
PNG,2001,1.67571
PNG,2002,1.73091
PNG,2003,1.65439
PNG,2004,1.65601
PNG,2005,1.6758
PNG,2006,1.68643
PNG,2007,1.65152
PNG,2008,1.62644
PNG,2009,1.62614
PNG,2010,1.70535
PNG,2011,1.73348
PNG,2012,1.7029
PNG,2013,1.74766
PNG,2014,1.9402
PNG,2015,1.98613
PNG,2016,1.99529
PNG,2017,1.92225
PNG,2018,1.98186
PNG,2019,2.07129
PNG,2020,1.6947
PNG,2021,1.81787
POL,2000,17.02595
POL,2001,17.24147
POL,2002,17.38252
POL,2003,17.09533
POL,2004,17.66739
POL,2005,17.79853
POL,2006,17.16361
POL,2007,15.77165
POL,2008,17.11567
POL,2009,19.23083
POL,2010,18.65998
POL,2011,18.07941
POL,2012,18.5716
POL,2013,18.24518
POL,2014,17.37237
POL,2015,15.8459
POL,2016,13.81248
POL,2017,13.25213
POL,2018,13.473
POL,2019,13.70163
POL,2020,13.87548
POL,2021,13.66797
PRI,2000,7.98937
PRI,2001,7.45277
PRI,2002,6.23414
PRI,2003,6.79663
PRI,2004,7.26796
PRI,2005,7.49916
PRI,2006,6.8167
PRI,2007,7.0065
PRI,2008,7.87972
PRI,2009,8.7022
PRI,2010,7.43169
PRI,2011,6.73528
PRI,2012,6.48649
PRI,2013,6.67956
PRI,2014,5.94713
PRI,2015,6.3328
PRI,2016,5.22891
PRI,2017,6.99098
PRI,2018,5.75938
PRI,2019,5.71605
PRI,2020,5.91141
PRI,2021,5.42161
PRK,2000,8.54955
PRK,2001,8.45139
PRK,2002,8.50497
PRK,2003,8.33119
PRK,2004,8.24693
PRK,2005,8.19445
PRK,2006,8.27582
PRK,2007,8.62205
PRK,2008,9.1993
PRK,2009,9.39625
PRK,2010,9.81529
PRK,2011,10.00569
PRK,2012,9.96371
PRK,2013,10.1524
PRK,2014,10.28412
PRK,2015,10.67795
PRK,2016,10.69523
PRK,2017,10.23987
PRK,2018,9.84442
PRK,2019,10.05149
PRK,2020,9.28807
PRK,2021,9.3083
PRT,2000,7.4978
PRT,2001,8.70696
PRT,2002,12.32572
PRT,2003,11.77992
PRT,2004,10.54658
PRT,2005,11.31183
PRT,2006,11.39157
PRT,2007,12.61327
PRT,2008,13.03143
PRT,2009,13.01322
PRT,2010,13.57589
PRT,2011,12.27264
PRT,2012,13.50088
PRT,2013,12.50468
PRT,2014,14.23242
PRT,2015,13.24754
PRT,2016,11.37794
PRT,2017,12.09575
PRT,2018,11.83395
PRT,2019,12.65944
PRT,2020,12.08416
PRT,2021,11.51811
PRY,2000,3.29878
PRY,2001,3.20099
PRY,2002,3.83222
PRY,2003,3.66317
PRY,2004,4.53353
PRY,2005,4.58453
PRY,2006,4.54866
PRY,2007,4.27049
PRY,2008,3.85899
PRY,2009,4.97128
PRY,2010,4.15494
PRY,2011,5.31104
PRY,2012,5.33195
PRY,2013,5.58307
PRY,2014,6.8054
PRY,2015,6.54087
PRY,2016,5.7792
PRY,2017,6.23522
PRY,2018,7.39451
PRY,2019,7.92623
PRY,2020,6.28132
PRY,2021,6.35506
PSE,2000,0.63085
PSE,2001,0.63751
PSE,2002,0.6619
PSE,2003,0.63688
PSE,2004,0.636
PSE,2005,0.62506
PSE,2006,0.58588
PSE,2007,0.62861
PSE,2008,0.59343
PSE,2009,0.5506
PSE,2010,0.52978
PSE,2011,0.56972
PSE,2012,0.66882
PSE,2013,0.79776
PSE,2014,0.92073
PSE,2015,0.76045
PSE,2016,0.64855
PSE,2017,0.66039
PSE,2018,0.68364
PSE,2019,0.6561
PSE,2020,0.64413
PSE,2021,0.65115
QAT,2000,13.18396
QAT,2001,13.52316
QAT,2002,13.27372
QAT,2003,11.76252
QAT,2004,10.79742
QAT,2005,9.89612
QAT,2006,9.44602
QAT,2007,10.51667
QAT,2008,10.20267
QAT,2009,9.95335
QAT,2010,9.46976
QAT,2011,8.77523
QAT,2012,8.1192
QAT,2013,7.69091
QAT,2014,7.61045
QAT,2015,7.54283
QAT,2016,7.68714
QAT,2017,7.47676
QAT,2018,7.28354
QAT,2019,6.96413
QAT,2020,5.27944
QAT,2021,4.69762
ROU,2000,12.8063
ROU,2001,12.1529
ROU,2002,14.10143
ROU,2003,13.43663
ROU,2004,12.66141
ROU,2005,12.1903
ROU,2006,12.81709
ROU,2007,11.48586
ROU,2008,11.69771
ROU,2009,12.20532
ROU,2010,13.2047
ROU,2011,12.11823
ROU,2012,12.59581
ROU,2013,12.23396
ROU,2014,11.32713
ROU,2015,11.5165
ROU,2016,10.30511
ROU,2017,10.09983
ROU,2018,10.22121
ROU,2019,9.17093
ROU,2020,9.74429
ROU,2021,9.62397
RUS,2000,53.05821
RUS,2001,51.79269
RUS,2002,50.71784
RUS,2003,49.34872
RUS,2004,47.43951
RUS,2005,45.16576
RUS,2006,41.4382
RUS,2007,39.63375
RUS,2008,38.38922
RUS,2009,36.84133
RUS,2010,35.78193
RUS,2011,34.61356
RUS,2012,33.60477
RUS,2013,32.83412
RUS,2014,32.61443
RUS,2015,31.12448
RUS,2016,30.19818
RUS,2017,27.29849
RUS,2018,25.89874
RUS,2019,24.46898
RUS,2020,21.01111
RUS,2021,21.37479
RWA,2000,13.46159
RWA,2001,12.0059
RWA,2002,10.9872
RWA,2003,9.76146
RWA,2004,8.64269
RWA,2005,8.19518
RWA,2006,7.94097
RWA,2007,8.01257
RWA,2008,7.91676
RWA,2009,7.66386
RWA,2010,7.62389
RWA,2011,7.6057
RWA,2012,7.63695
RWA,2013,7.61582
RWA,2014,7.75758
RWA,2015,7.83679
RWA,2016,7.9366
RWA,2017,8.11099
RWA,2018,8.12024
RWA,2019,8.2857
RWA,2020,7.8869
RWA,2021,8.67783
SAU,2000,2.30418
SAU,2001,2.39506
SAU,2002,2.44968
SAU,2003,2.38147
SAU,2004,2.27514
SAU,2005,2.17244
SAU,2006,2.06175
SAU,2007,1.91167
SAU,2008,1.75182
SAU,2009,1.58724
SAU,2010,1.38063
SAU,2011,1.14865
SAU,2012,0.97551
SAU,2013,0.92749
SAU,2014,0.96489
SAU,2015,0.9012
SAU,2016,0.91392
SAU,2017,1.02754
SAU,2018,1.10082
